name	wwise_path	file_path	LUFS-I	LUFS-M-MAX	音频时长	OutPutBus_BusVolume	OutPutBus_Volume	父级名1	父级音量1	父级MakeUpGain1	父级名2	父级音量2	父级MakeUpGain2	父级名3	父级音量3	父级MakeUpGain3	父级名4	父级音量4	父级MakeUpGain4	父级名5	父级音量5	父级MakeUpGain5	父级名6	父级音量6	父级MakeUpGain6	父级名7	父级音量7	父级MakeUpGain7	父级名8	父级音量8	父级MakeUpGain8	父级名9	父级音量9	父级MakeUpGain9	父级名10	父级音量10	父级MakeUpGain10	父级名11	父级音量11	父级MakeUpGain11	父级名12	父级音量12	父级MakeUpGain12
UI_15_Bubble_Drifting_Main	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_5\UI_Activity_1_5\UI_15_Activity_Fadein\UI_15_Bubble_Drifting_Main\UI_15_Bubble_Drifting_Main	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.5\Activity\UI_15_Bubble_Drifting_Main.wav	-39.87489544	-36.91759983	"{'min': 2.806999921798706, 'max': 2.806999921798706, 'type': 'oneShot'}"	-10	0	UI_15_Bubble_Drifting_Main	0	6	UI_15_Activity_Fadein	0	5	UI_Activity_1_5			UI_1_5			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_15_Bubble_CableCar_Main	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_5\UI_Activity_1_5\UI_15_Activity_Fadein\UI_15_Bubble_CableCar_Main\UI_15_Bubble_CableCar_Main	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.5\Activity\UI_15_Bubble_CableCar_Main.wav	-40.16119222	-36.60872436	"{'min': 3.519416570663452, 'max': 3.519416570663452, 'type': 'oneShot'}"	-10	0	UI_15_Bubble_CableCar_Main	0	4	UI_15_Activity_Fadein	0	5	UI_Activity_1_5			UI_1_5			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_1_5_Whim_Bubble_Gather_Main	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_5\UI_Activity_1_5\UI_15_Activity_Fadein\UI_1_5_Whim_Bubble_Gather_Main\UI_1_5_Whim_Bubble_Gather_Main	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.5\Activity\UI_1.5_Whim_Bubble_Gather_Main.wav	-36.07068081	-31.7846362	"{'min': 3.640000104904175, 'max': 3.640000104904175, 'type': 'oneShot'}"	-10	0	UI_1_5_Whim_Bubble_Gather_Main	0	2	UI_15_Activity_Fadein	0	5	UI_Activity_1_5			UI_1_5			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_15_PhotoWall_Book_Main	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_5\UI_Activity_1_5\UI_15_Activity_Fadein\UI_15_PhotoWall_Book_Main\UI_15_PhotoWall_Book_Main	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.5\Activity\UI_15_PhotoWall_Book_Main.wav	-35.34604419	-33.34846847	"{'min': 1.419374942779541, 'max': 1.419374942779541, 'type': 'oneShot'}"	-10	0	UI_15_PhotoWall_Book_Main	0	0	UI_15_Activity_Fadein	0	5	UI_Activity_1_5			UI_1_5			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_15_Bubble_Bridge_Main	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_5\UI_Activity_1_5\UI_15_Activity_Fadein\UI_15_Bubble_Bridge_Main\UI_15_Bubble_Bridge_Main	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.5\Activity\UI_15_Bubble_Bridge_Main.wav	-32.46260166	-29.80518869	"{'min': 2.3528542518615723, 'max': 2.3528542518615723, 'type': 'oneShot'}"	-10	0	UI_15_Bubble_Bridge_Main	0	3	UI_15_Activity_Fadein	0	5	UI_Activity_1_5			UI_1_5			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_15_Task_DIYColor_Main	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_5\UI_Activity_1_5\UI_15_Activity_Fadein\UI_15_Task_DIYColor_Main\UI_15_Task_DIYColor_Main	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.5\Activity\UI_15_Task_DIYColor_Main.wav	-39.0200155	-36.29631406	"{'min': 2.6104373931884766, 'max': 2.6104373931884766, 'type': 'oneShot'}"	-10	0	UI_15_Task_DIYColor_Main	0	0	UI_15_Activity_Fadein	0	5	UI_Activity_1_5			UI_1_5			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_15_Activity_Camera_Merchant	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_5\UI_Activity_1_5\UI_15_Activity_Fadein\UI_15_Activity_Camera_Merchant\UI_15_Activity_Camera_Merchant	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.5\Activity\UI_15_Activity_Camera_Merchant.wav	-32.39991642	-30.5947357	"{'min': 2.06431245803833, 'max': 2.06431245803833, 'type': 'oneShot'}"	-10	0	UI_15_Activity_Camera_Merchant	0	3	UI_15_Activity_Fadein	0	5	UI_Activity_1_5			UI_1_5			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_15_OkenExchange_Main	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_5\UI_Activity_1_5\UI_15_Activity_Fadein\UI_15_OkenExchange_Main\UI_15_OkenExchange_Main	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.5\Activity\UI_15_OkenExchange_Main.wav	-38.35261316	-36.30436247	"{'min': 1.6962916851043701, 'max': 1.6962916851043701, 'type': 'oneShot'}"	-10	0	UI_15_OkenExchange_Main	0	0	UI_15_Activity_Fadein	0	5	UI_Activity_1_5			UI_1_5			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_15_Shidiudiu_Main	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_5\UI_Activity_1_5\UI_15_Activity_Fadein\UI_15_Shidiudiu_Main\UI_15_Shidiudiu_Main	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.5\Activity\UI_15_Shidiudiu_Main.wav	-34.29100567	-32.77402326	"{'min': 1.152583360671997, 'max': 1.152583360671997, 'type': 'oneShot'}"	-10	0	UI_15_Shidiudiu_Main	0	5	UI_15_Activity_Fadein	0	5	UI_Activity_1_5			UI_1_5			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_15_Activity_Accumulated_Benefits	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_5\UI_Activity_1_5\UI_15_Activity_Fadein\UI_15_Activity_Accumulated_Benefits\UI_15_Activity_Accumulated_Benefits	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.5\Activity\UI_15_Activity_Accumulated_Benefits.wav	-38.45962917	-35.29427156	"{'min': 3.4786875247955322, 'max': 3.4786875247955322, 'type': 'oneShot'}"	-10	0	UI_15_Activity_Accumulated_Benefits	0	5	UI_15_Activity_Fadein	0	5	UI_Activity_1_5			UI_1_5			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_15_Activity_MainInfo	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_5\UI_Activity_1_5\UI_15_Activity_Fadein\UI_15_Activity_MainInfo\UI_15_Activity_MainInfo	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.5\Activity\UI_15_Activity_MainInfo.wav	-36.91124631	-33.52179419	"{'min': 2.4793124198913574, 'max': 2.4793124198913574, 'type': 'oneShot'}"	-10	0	UI_15_Activity_MainInfo	0	3	UI_15_Activity_Fadein	0	5	UI_Activity_1_5			UI_1_5			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_15_Activity_SeaofStars	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_5\UI_Activity_1_5\UI_15_Activity_Fadein\UI_15_Activity_SeaofStars\UI_15_Activity_SeaofStars	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.5\Activity\UI_15_Activity_SeaofStars.wav	-38.08083855	-35.01160519	"{'min': 3.309875011444092, 'max': 3.309875011444092, 'type': 'oneShot'}"	-10	0	UI_15_Activity_SeaofStars	0	6	UI_15_Activity_Fadein	0	5	UI_Activity_1_5			UI_1_5			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_15_Bubble_Task_Main	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_5\UI_Activity_1_5\UI_15_Activity_Fadein\UI_15_Bubble_Task_Main\UI_15_Bubble_Task_Main	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.5\Activity\UI_15_Bubble_Task_Main.wav	-39.70060961	-36.52150174	"{'min': 3.534916639328003, 'max': 3.534916639328003, 'type': 'oneShot'}"	-10	0	UI_15_Bubble_Task_Main	0	5	UI_15_Activity_Fadein	0	5	UI_Activity_1_5			UI_1_5			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_15_Match_Play_Main	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_5\UI_Activity_1_5\UI_15_Activity_Fadein\UI_15_Match_Play_Main\UI_15_Match_Play_Main	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.5\Activity\UI_15_Match_Play_Main.wav	-34.82262972	-31.8511254	"{'min': 1.7639166116714478, 'max': 1.7639166116714478, 'type': 'oneShot'}"	-10	0	UI_15_Match_Play_Main	0	0	UI_15_Activity_Fadein	0	5	UI_Activity_1_5			UI_1_5			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_15_Social_Task_Main	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_5\UI_Activity_1_5\UI_15_Activity_Fadein\UI_15_Social_Task_Main\UI_15_Social_Task_Main	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.5\Activity\UI_15_Social_Task_Main.wav	-35.7336117	-32.15681338	"{'min': 3.6872291564941406, 'max': 3.6872291564941406, 'type': 'oneShot'}"	-10	0	UI_15_Social_Task_Main	0	0	UI_15_Activity_Fadein	0	5	UI_Activity_1_5			UI_1_5			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_15_MultiPlayer_Main	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_5\UI_Activity_1_5\UI_15_Activity_Fadein\UI_15_MultiPlayer_Main\UI_15_MultiPlayer_Main	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.5\Activity\UI_15_MultiPlayer_Main.wav	-43.62812467	-40.52724188	"{'min': 2.163708448410034, 'max': 2.163708448410034, 'type': 'oneShot'}"	-10	0	UI_15_MultiPlayer_Main	0	4	UI_15_Activity_Fadein	0	5	UI_Activity_1_5			UI_1_5			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_15_Activity_StageShow	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_5\UI_Activity_1_5\UI_15_Activity_Fadein\UI_15_Activity_StageShow\UI_15_Activity_StageShow	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.5\Activity\UI_15_Activity_StageShow.wav	-34.95585112	-31.87744097	"{'min': 2.522770881652832, 'max': 2.522770881652832, 'type': 'oneShot'}"	-10	0	UI_15_Activity_StageShow	0	6	UI_15_Activity_Fadein	0	5	UI_Activity_1_5			UI_1_5			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_15_Invite_NewPlayer_Main	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_5\UI_Activity_1_5\UI_15_Activity_Fadein\UI_15_Invite_NewPlayer_Main\UI_15_Invite_NewPlayer_Main	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.5\Activity\UI_15_Invite_NewPlayer_Main.wav	-42.27163006	-38.91297408	"{'min': 2.9450833797454834, 'max': 2.9450833797454834, 'type': 'oneShot'}"	-10	0	UI_15_Invite_NewPlayer_Main	0	6	UI_15_Activity_Fadein	0	5	UI_Activity_1_5			UI_1_5			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_15_Portal_Stage_Activity	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_5\UI_Activity_1_5\UI_15_Activity_Fadein\UI_15_Portal_Stage_Activity\UI_15_Portal_Stage_Activity	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.5\Activity\UI_15_Portal_Stage_Activity.wav	-41.98066506	-39.20375715	"{'min': 3.2241876125335693, 'max': 3.2241876125335693, 'type': 'oneShot'}"	-10	0	UI_15_Portal_Stage_Activity	0	0	UI_15_Activity_Fadein	0	5	UI_Activity_1_5			UI_1_5			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_15_Activity_Entrance_Unlock	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_5\UI_Activity_1_5\UI_15_Activity_Fadein\UI_15_Activity_Entrance_Unlock\UI_15_Activity_Entrance_Unlock	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.5\Activity\UI_15_Activity_Entrance_Unlock.wav	-40.52941528	-37.04851979	"{'min': 2.0286457538604736, 'max': 2.0286457538604736, 'type': 'oneShot'}"	-10	0	UI_15_Activity_Entrance_Unlock	0	10	UI_15_Activity_Fadein	0	5	UI_Activity_1_5			UI_1_5			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_15_CoolingBonus	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_5\UI_Activity_1_5\UI_15_Activity_Fadein\UI_15_CoolingBonus\UI_15_CoolingBonus	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.5\Activity\UI_15_CoolingBonus.wav	-39.13055419	-35.71565198	"{'min': 4.0320000648498535, 'max': 4.0320000648498535, 'type': 'oneShot'}"	-10	0	UI_15_CoolingBonus	0	5	UI_15_Activity_Fadein	0	5	UI_Activity_1_5			UI_1_5			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_PreheatingActivity_BubblePanel	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_5\UI_Activity_1_5\UI_15_Activity_Fadein\UI_15_PreheatingActivity_BubblePanel\UI_PreheatingActivity_BubblePanel	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.5\Activity\UI_PreheatingActivity_BubblePanel.wav	-43.30976557	-40.81271124	"{'min': 2.955625057220459, 'max': 2.955625057220459, 'type': 'oneShot'}"	-10	0	UI_15_PreheatingActivity_BubblePanel	0	0	UI_15_Activity_Fadein	0	5	UI_Activity_1_5			UI_1_5			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_15_ActivityHall_PageFadeIn_Mall	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_5\UI_Activity_1_5\UI_15_Activity_Fadein\UI_15_ActivityHall_PageFadeIn_Mall\UI_15_ActivityHall_PageFadeIn_Mall	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.5\Activity\UI_15_ActivityHall_PageFadeIn_Mall.wav	-26.92502986	-22.92202412	"{'min': 5.408562660217285, 'max': 5.408562660217285, 'type': 'oneShot'}"	-10	0	UI_15_ActivityHall_PageFadeIn_Mall	0	0	UI_15_Activity_Fadein	0	5	UI_Activity_1_5			UI_1_5			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_15_Bubble_Drifting_18_02_List_Tab_Click	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_5\UI_Activity_1_5\UI_15_Activity_Fadein\UI_15_Bubble_Drifting_18_02_List_Tab_Click\UI_15_Bubble_Drifting_18_02_List_Tab_Click	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.5\Activity\UI_15_Bubble_Drifting_18_02_List_Tab_Click.wav	-30.09553286	-27.35850454	"{'min': 0.7677500247955322, 'max': 0.7677500247955322, 'type': 'oneShot'}"	-10	0	UI_15_Bubble_Drifting_18_02_List_Tab_Click	0	0	UI_15_Activity_Fadein	0	5	UI_Activity_1_5			UI_1_5			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_15_Bubble_Drifting_18_02_List_Tab_Hover	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_5\UI_Activity_1_5\UI_15_Activity_Fadein\UI_15_Bubble_Drifting_18_02_List_Tab_Hover\UI_15_Bubble_Drifting_18_02_List_Tab_Hover	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.5\Activity\UI_15_Bubble_Drifting_18_02_List_Tab_Hover.wav	-31.08032818	-31.08032818	"{'min': 0.7677500247955322, 'max': 0.7677500247955322, 'type': 'oneShot'}"	-10	0	UI_15_Bubble_Drifting_18_02_List_Tab_Hover	0	0	UI_15_Activity_Fadein	0	5	UI_Activity_1_5			UI_1_5			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_15_Bubble_Drifting_18_02_Main	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_5\UI_Activity_1_5\UI_15_Activity_Fadein\UI_15_Bubble_Drifting_18_02_Main\UI_15_Bubble_Drifting_18_02_Main	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.5\Activity\UI_15_Bubble_Drifting_18_02_Main.wav	-29.5206615	-25.90801856	"{'min': 2.6226041316986084, 'max': 2.6226041316986084, 'type': 'oneShot'}"	-10	0	UI_15_Bubble_Drifting_18_02_Main	0	0	UI_15_Activity_Fadein	0	5	UI_Activity_1_5			UI_1_5			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_15_Bubble_Drifting_18_02_Task_Click	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_5\UI_Activity_1_5\UI_15_Activity_Fadein\UI_15_Bubble_Drifting_18_02_Task_Click\UI_15_Bubble_Drifting_18_02_Task_Click	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.5\Activity\UI_15_Bubble_Drifting_18_02_Task_Click.wav	-29.02124623	-26.81626409	"{'min': 0.7115208506584167, 'max': 0.7115208506584167, 'type': 'oneShot'}"	-10	0	UI_15_Bubble_Drifting_18_02_Task_Click	0	0	UI_15_Activity_Fadein	0	5	UI_Activity_1_5			UI_1_5			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_15_Bubble_Drifting_18_02_Task_Hover	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_5\UI_Activity_1_5\UI_15_Activity_Fadein\UI_15_Bubble_Drifting_18_02_Task_Hover\UI_15_Bubble_Drifting_18_02_Task_Hover	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.5\Activity\UI_15_Bubble_Drifting_18_02_Task_Hover.wav	-41.00149003	-36.65477581	"{'min': 0.8684375286102295, 'max': 0.8684375286102295, 'type': 'oneShot'}"	-10	0	UI_15_Bubble_Drifting_18_02_Task_Hover	0	0	UI_15_Activity_Fadein	0	5	UI_Activity_1_5			UI_1_5			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_15_SysActivity_7Days_Item_Click	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_5\UI_Activity_1_5\UI_Activity_1_5_Button\UI_15_SysActivity_7Days_Item_Click\UI_15_SysActivity_7Days_Item_Click	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.5\Activity\UI_15_SysActivity_7Days_Item_Click.wav	-36.62908802	-34.02027166	"{'min': 0.9305833578109741, 'max': 0.9305833578109741, 'type': 'oneShot'}"	-10	0	UI_15_SysActivity_7Days_Item_Click	0	0	UI_Activity_1_5_Button	0	0	UI_Activity_1_5			UI_1_5			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_1_5_Bubble_Bridge_Level_Item_Click	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_5\UI_Activity_1_5\UI_Activity_1_5_Button\UI_1_5_Bubble_Bridge_Level_Item_Click\UI_1_5_Bubble_Bridge_Level_Item_Click	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.5\Activity\UI_1.5_Bubble_Bridge_Level_Item_Click.wav	-31.19645161	-30.66189656	"{'min': 0.770383894443512, 'max': 0.770383894443512, 'type': 'oneShot'}"	-10	0	UI_1_5_Bubble_Bridge_Level_Item_Click	0	0	UI_Activity_1_5_Button	0	0	UI_Activity_1_5			UI_1_5			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_15_FireworksIslands_Balloon_List_Item_Hover	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_5\UI_Activity_1_5\UI_Activity_1_5_Button\UI_15_FireworksIslands_Balloon_List_Item_Hover\UI_15_FireworksIslands_Balloon_List_Item_Hover	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.5\Activity\UI_15_FireworksIslands_Balloon_List_Item_Hover.wav	-42.61601252	-42.61601252	"{'min': 0.4832083284854889, 'max': 0.4832083284854889, 'type': 'oneShot'}"	-10	0	UI_15_FireworksIslands_Balloon_List_Item_Hover	0	0	UI_Activity_1_5_Button	0	0	UI_Activity_1_5			UI_1_5			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
UI_15_Whim_Bubble_Gather_Task_Button_Click	\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_UI\UI_Main\UI_1_5\UI_Activity_1_5\UI_Activity_1_5_Button\UI_15_Whim_Bubble_Gather_Task_Button_Click\UI_15_Whim_Bubble_Gather_Task_Button_Click	D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\UI\1.5\Activity\UI_15_Whim_Bubble_Gather_Task_Button_Click.wav	-26.79677172	-24.18494672	"{'min': 0.49166667461395264, 'max': 0.49166667461395264, 'type': 'oneShot'}"	-10	0	UI_15_Whim_Bubble_Gather_Task_Button_Click	-7	-5	UI_Activity_1_5_Button	0	0	UI_Activity_1_5			UI_1_5			UI_Main	0	0	X6_UI			X6_Audio	0	0	X6_Audio			X6_Audio			Actor-Mixer Hierarchy								
