name,wwise_path,file_path,LUFS-I,LUFS-M-MAX,音频时长,OutPutBus_BusVolume,OutPutBus_Volume,父级名1,父级音量1,父级MakeUpGain1,父级名2,父级音量2,父级MakeUpGain2,父级名3,父级音量3,父级MakeUpGain3,父级名4,父级音量4,父级MakeUpGain4,父级名5,父级音量5,父级MakeUpGain5,父级名6,父级音量6,父级MakeUpGain6,父级名7,父级音量7,父级MakeUpGain7,父级名8,父级音量8,父级MakeUpGain8,父级名9,父级音量9,父级MakeUpGain9,父级名10,父级音量10,父级MakeUpGain10,父级名11,父级音量11,父级MakeUpGain11,父级名12,父级音量12,父级MakeUpGain12
Sfx_Interaction_SwingingHorse_NS_Spring_Loop_R01,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_1_6\SwingingHorse\Sfx_Interaction_SwingingHorse_NS_Spring_Loop\Sfx_Interaction_SwingingHorse_NS_Spring_Loop_R01\Sfx_Interaction_SwingingHorse_NS_Spring_Loop_R01,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Interaction\World\Common\SwingingHorse\Sfx_Interaction_SwingingHorse_NS_Spring_Loop_R01.wav,-32.85253161354758,-30.10673059786913,"{'max': 2.422562599182129, 'min': 2.422562599182129, 'type': 'oneShot'}",-2.0,-2.0,Sfx_Interaction_SwingingHorse_NS_Spring_Loop_R01,0.0,0.0,Sfx_Interaction_SwingingHorse_NS_Spring_Loop,-2.0,0.0,SwingingHorse,0.0,0.0,3C_Interaction_1_6,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,
Sfx_Interaction_SwingingHorse_NS_Spring_Loop_R02,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_1_6\SwingingHorse\Sfx_Interaction_SwingingHorse_NS_Spring_Loop\Sfx_Interaction_SwingingHorse_NS_Spring_Loop_R02\Sfx_Interaction_SwingingHorse_NS_Spring_Loop_R02,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Interaction\World\Common\SwingingHorse\Sfx_Interaction_SwingingHorse_NS_Spring_Loop_R02.wav,-32.70824455188308,-30.489086409248376,"{'max': 1.6213542222976685, 'min': 1.6213542222976685, 'type': 'oneShot'}",-2.0,-2.0,Sfx_Interaction_SwingingHorse_NS_Spring_Loop_R02,0.0,0.0,Sfx_Interaction_SwingingHorse_NS_Spring_Loop,-2.0,0.0,SwingingHorse,0.0,0.0,3C_Interaction_1_6,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,
Sfx_Interaction_SwingingHorse_NS_Spring_Loop_R03,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_1_6\SwingingHorse\Sfx_Interaction_SwingingHorse_NS_Spring_Loop\Sfx_Interaction_SwingingHorse_NS_Spring_Loop_R03\Sfx_Interaction_SwingingHorse_NS_Spring_Loop_R03,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Interaction\World\Common\SwingingHorse\Sfx_Interaction_SwingingHorse_NS_Spring_Loop_R03.wav,-33.284864666144735,-30.976407867906932,"{'max': 2.5413334369659424, 'min': 2.5413334369659424, 'type': 'oneShot'}",-2.0,-2.0,Sfx_Interaction_SwingingHorse_NS_Spring_Loop_R03,0.0,0.0,Sfx_Interaction_SwingingHorse_NS_Spring_Loop,-2.0,0.0,SwingingHorse,0.0,0.0,3C_Interaction_1_6,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,
Vo_Interaction_SwingingHorse_Nikki_Vo_R04,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_1_6\SwingingHorse\Vo_Interaction_SwingingHorse_Nikki_Vo_Wow\Vo_Interaction_SwingingHorse_Nikki_Vo_R04\Vo_Interaction_SwingingHorse_Nikki_Vo_R04,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\Voices\Chinese(PRC)\Interaction_World_Common\SwingingHorse\Vo_Interaction_SwingingHorse_Nikki_Vo_R04.wav,-21.600554808410816,-18.493407957748,"{'max': 0.6397895216941833, 'min': 0.6397895216941833, 'type': 'oneShot'}",-2.0,-2.0,Vo_Interaction_SwingingHorse_Nikki_Vo_R04,0.0,0.0,Vo_Interaction_SwingingHorse_Nikki_Vo_Wow,-16.0,0.0,SwingingHorse,0.0,0.0,3C_Interaction_1_6,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,
Vo_Interaction_SwingingHorse_Nikki_Vo_R04,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_1_6\SwingingHorse\Vo_Interaction_SwingingHorse_Nikki_Vo_Wow\Vo_Interaction_SwingingHorse_Nikki_Vo_R04\Vo_Interaction_SwingingHorse_Nikki_Vo_R04,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\Voices\Japanese\Interaction_World_Common\SwingingHorse\Vo_Interaction_SwingingHorse_Nikki_Vo_R04.wav,-28.293959326543316,-26.688542051883097,"{'max': 0.792405366897583, 'min': 0.792405366897583, 'type': 'oneShot'}",-2.0,-2.0,Vo_Interaction_SwingingHorse_Nikki_Vo_R04,0.0,0.0,Vo_Interaction_SwingingHorse_Nikki_Vo_Wow,-16.0,0.0,SwingingHorse,0.0,0.0,3C_Interaction_1_6,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,
Vo_Interaction_SwingingHorse_Nikki_Vo_R04,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_1_6\SwingingHorse\Vo_Interaction_SwingingHorse_Nikki_Vo_Wow\Vo_Interaction_SwingingHorse_Nikki_Vo_R04\Vo_Interaction_SwingingHorse_Nikki_Vo_R04,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\Voices\English(US)\Interaction_World_Common\SwingingHorse\Vo_Interaction_SwingingHorse_Nikki_Vo_R04.wav,-25.359396269465723,-19.676979471498484,"{'max': 1.280750036239624, 'min': 1.280750036239624, 'type': 'oneShot'}",-2.0,-2.0,Vo_Interaction_SwingingHorse_Nikki_Vo_R04,0.0,0.0,Vo_Interaction_SwingingHorse_Nikki_Vo_Wow,-16.0,0.0,SwingingHorse,0.0,0.0,3C_Interaction_1_6,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,
Vo_Interaction_SwingingHorse_Nikki_Vo_R05,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_1_6\SwingingHorse\Vo_Interaction_SwingingHorse_Nikki_Vo_Wow\Vo_Interaction_SwingingHorse_Nikki_Vo_R05\Vo_Interaction_SwingingHorse_Nikki_Vo_R05,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\Voices\Chinese(PRC)\Interaction_World_Common\SwingingHorse\Vo_Interaction_SwingingHorse_Nikki_Vo_R05.wav,-20.877872836770464,-19.23332817407265,"{'max': 0.862766683101654, 'min': 0.862766683101654, 'type': 'oneShot'}",-2.0,-2.0,Vo_Interaction_SwingingHorse_Nikki_Vo_R05,0.0,0.0,Vo_Interaction_SwingingHorse_Nikki_Vo_Wow,-16.0,0.0,SwingingHorse,0.0,0.0,3C_Interaction_1_6,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,
Vo_Interaction_SwingingHorse_Nikki_Vo_R05,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_1_6\SwingingHorse\Vo_Interaction_SwingingHorse_Nikki_Vo_Wow\Vo_Interaction_SwingingHorse_Nikki_Vo_R05\Vo_Interaction_SwingingHorse_Nikki_Vo_R05,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\Voices\Japanese\Interaction_World_Common\SwingingHorse\Vo_Interaction_SwingingHorse_Nikki_Vo_R05.wav,-27.99999987539196,-26.29071581583042,"{'max': 0.493548184633255, 'min': 0.493548184633255, 'type': 'oneShot'}",-2.0,-2.0,Vo_Interaction_SwingingHorse_Nikki_Vo_R05,0.0,0.0,Vo_Interaction_SwingingHorse_Nikki_Vo_Wow,-16.0,0.0,SwingingHorse,0.0,0.0,3C_Interaction_1_6,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,
Vo_Interaction_SwingingHorse_Nikki_Vo_R05,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_1_6\SwingingHorse\Vo_Interaction_SwingingHorse_Nikki_Vo_Wow\Vo_Interaction_SwingingHorse_Nikki_Vo_R05\Vo_Interaction_SwingingHorse_Nikki_Vo_R05,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\Voices\English(US)\Interaction_World_Common\SwingingHorse\Vo_Interaction_SwingingHorse_Nikki_Vo_R05.wav,-28.16537110228235,-22.858476877384668,"{'max': 0.9859157800674438, 'min': 0.9859157800674438, 'type': 'oneShot'}",-2.0,-2.0,Vo_Interaction_SwingingHorse_Nikki_Vo_R05,0.0,0.0,Vo_Interaction_SwingingHorse_Nikki_Vo_Wow,-16.0,0.0,SwingingHorse,0.0,0.0,3C_Interaction_1_6,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,
Vo_Interaction_SwingingHorse_Nikki_Vo_R01,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_1_6\SwingingHorse\Vo_Interaction_SwingingHorse_Nikki_Vo_Laugh\Vo_Interaction_SwingingHorse_Nikki_Vo_R01\Vo_Interaction_SwingingHorse_Nikki_Vo_R01,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\Voices\Chinese(PRC)\Interaction_World_Common\SwingingHorse\Vo_Interaction_SwingingHorse_Nikki_Vo_R01.wav,-21.27904501787845,-17.793961392588088,"{'max': 1.402500033378601, 'min': 1.402500033378601, 'type': 'oneShot'}",-2.0,-2.0,Vo_Interaction_SwingingHorse_Nikki_Vo_R01,0.0,0.0,Vo_Interaction_SwingingHorse_Nikki_Vo_Laugh,-21.0,0.0,SwingingHorse,0.0,0.0,3C_Interaction_1_6,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,
Vo_Interaction_SwingingHorse_Nikki_Vo_R01,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_1_6\SwingingHorse\Vo_Interaction_SwingingHorse_Nikki_Vo_Laugh\Vo_Interaction_SwingingHorse_Nikki_Vo_R01\Vo_Interaction_SwingingHorse_Nikki_Vo_R01,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\Voices\Japanese\Interaction_World_Common\SwingingHorse\Vo_Interaction_SwingingHorse_Nikki_Vo_R01.wav,-28.07143673858729,-26.172084496604803,"{'max': 0.8556891083717346, 'min': 0.8556891083717346, 'type': 'oneShot'}",-2.0,-2.0,Vo_Interaction_SwingingHorse_Nikki_Vo_R01,0.0,0.0,Vo_Interaction_SwingingHorse_Nikki_Vo_Laugh,-21.0,0.0,SwingingHorse,0.0,0.0,3C_Interaction_1_6,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,
Vo_Interaction_SwingingHorse_Nikki_Vo_R01,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_1_6\SwingingHorse\Vo_Interaction_SwingingHorse_Nikki_Vo_Laugh\Vo_Interaction_SwingingHorse_Nikki_Vo_R01\Vo_Interaction_SwingingHorse_Nikki_Vo_R01,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\Voices\English(US)\Interaction_World_Common\SwingingHorse\Vo_Interaction_SwingingHorse_Nikki_Vo_R01.wav,-28.031396115668034,-21.21191717662484,"{'max': 0.7548134326934814, 'min': 0.7548134326934814, 'type': 'oneShot'}",-2.0,-2.0,Vo_Interaction_SwingingHorse_Nikki_Vo_R01,0.0,0.0,Vo_Interaction_SwingingHorse_Nikki_Vo_Laugh,-21.0,0.0,SwingingHorse,0.0,0.0,3C_Interaction_1_6,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,
Vo_Interaction_SwingingHorse_Nikki_Vo_R02,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_1_6\SwingingHorse\Vo_Interaction_SwingingHorse_Nikki_Vo_Laugh\Vo_Interaction_SwingingHorse_Nikki_Vo_R02\Vo_Interaction_SwingingHorse_Nikki_Vo_R02,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\Voices\Chinese(PRC)\Interaction_World_Common\SwingingHorse\Vo_Interaction_SwingingHorse_Nikki_Vo_R02.wav,-20.75131885067817,-18.664848351000007,"{'max': 1.3921250104904175, 'min': 1.3921250104904175, 'type': 'oneShot'}",-2.0,-2.0,Vo_Interaction_SwingingHorse_Nikki_Vo_R02,0.0,0.0,Vo_Interaction_SwingingHorse_Nikki_Vo_Laugh,-21.0,0.0,SwingingHorse,0.0,0.0,3C_Interaction_1_6,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,
Vo_Interaction_SwingingHorse_Nikki_Vo_R02,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_1_6\SwingingHorse\Vo_Interaction_SwingingHorse_Nikki_Vo_Laugh\Vo_Interaction_SwingingHorse_Nikki_Vo_R02\Vo_Interaction_SwingingHorse_Nikki_Vo_R02,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\Voices\Japanese\Interaction_World_Common\SwingingHorse\Vo_Interaction_SwingingHorse_Nikki_Vo_R02.wav,-28.058218012995088,-26.72643803249391,"{'max': 0.8534364700317383, 'min': 0.8534364700317383, 'type': 'oneShot'}",-2.0,-2.0,Vo_Interaction_SwingingHorse_Nikki_Vo_R02,0.0,0.0,Vo_Interaction_SwingingHorse_Nikki_Vo_Laugh,-21.0,0.0,SwingingHorse,0.0,0.0,3C_Interaction_1_6,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,
Vo_Interaction_SwingingHorse_Nikki_Vo_R02,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_1_6\SwingingHorse\Vo_Interaction_SwingingHorse_Nikki_Vo_Laugh\Vo_Interaction_SwingingHorse_Nikki_Vo_R02\Vo_Interaction_SwingingHorse_Nikki_Vo_R02,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\Voices\English(US)\Interaction_World_Common\SwingingHorse\Vo_Interaction_SwingingHorse_Nikki_Vo_R02.wav,-27.966164655312433,-26.469176101156854,"{'max': 0.8950670957565308, 'min': 0.8950670957565308, 'type': 'oneShot'}",-2.0,-2.0,Vo_Interaction_SwingingHorse_Nikki_Vo_R02,0.0,0.0,Vo_Interaction_SwingingHorse_Nikki_Vo_Laugh,-21.0,0.0,SwingingHorse,0.0,0.0,3C_Interaction_1_6,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,
Vo_Interaction_SwingingHorse_Nikki_Vo_R03,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_1_6\SwingingHorse\Vo_Interaction_SwingingHorse_Nikki_Vo_Laugh\Vo_Interaction_SwingingHorse_Nikki_Vo_R03\Vo_Interaction_SwingingHorse_Nikki_Vo_R03,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\Voices\Chinese(PRC)\Interaction_World_Common\SwingingHorse\Vo_Interaction_SwingingHorse_Nikki_Vo_R03.wav,-21.81082483487121,-18.641663063249368,"{'max': 1.6863958835601807, 'min': 1.6863958835601807, 'type': 'oneShot'}",-2.0,-2.0,Vo_Interaction_SwingingHorse_Nikki_Vo_R03,0.0,0.0,Vo_Interaction_SwingingHorse_Nikki_Vo_Laugh,-21.0,0.0,SwingingHorse,0.0,0.0,3C_Interaction_1_6,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,
Vo_Interaction_SwingingHorse_Nikki_Vo_R01,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_1_6\SwingingHorse\Vo_Interaction_SwingingHorse_Nikki_Vo_Laugh\Vo_Interaction_SwingingHorse_Nikki_Vo_R03\Vo_Interaction_SwingingHorse_Nikki_Vo_R01,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\Voices\Japanese\Interaction_World_Common\SwingingHorse\Vo_Interaction_SwingingHorse_Nikki_Vo_R01.wav,-28.07143673858729,-26.172084496604803,"{'max': 0.8556891083717346, 'min': 0.8556891083717346, 'type': 'oneShot'}",-2.0,-2.0,Vo_Interaction_SwingingHorse_Nikki_Vo_R03,0.0,0.0,Vo_Interaction_SwingingHorse_Nikki_Vo_Laugh,-21.0,0.0,SwingingHorse,0.0,0.0,3C_Interaction_1_6,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,
Vo_Interaction_SwingingHorse_Nikki_Vo_R04,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_1_6\SwingingHorse\Vo_Interaction_SwingingHorse_Nikki_Vo_Laugh\Vo_Interaction_SwingingHorse_Nikki_Vo_R03\Vo_Interaction_SwingingHorse_Nikki_Vo_R04,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\Voices\English(US)\Interaction_World_Common\SwingingHorse\Vo_Interaction_SwingingHorse_Nikki_Vo_R04.wav,-25.359396269465723,-19.676979471498484,"{'max': 0.7970625162124634, 'min': 0.7970625162124634, 'type': 'oneShot'}",-2.0,-2.0,Vo_Interaction_SwingingHorse_Nikki_Vo_R03,0.0,0.0,Vo_Interaction_SwingingHorse_Nikki_Vo_Laugh,-21.0,0.0,SwingingHorse,0.0,0.0,3C_Interaction_1_6,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,
Vo_Interaction_SwingingHorse_Nikki_Vo_R04,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_1_6\SwingingHorse\Vo_Interaction_SwingingHorse_Nikki_Vo_Laugh\Vo_Interaction_SwingingHorse_Nikki_Vo_R06\Vo_Interaction_SwingingHorse_Nikki_Vo_R04,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\Voices\Chinese(PRC)\Interaction_World_Common\SwingingHorse\Vo_Interaction_SwingingHorse_Nikki_Vo_R04.wav,-21.600554808410816,-18.493407957748,"{'max': 1.0554490089416504, 'min': 1.0554490089416504, 'type': 'oneShot'}",-2.0,-2.0,Vo_Interaction_SwingingHorse_Nikki_Vo_R06,0.0,0.0,Vo_Interaction_SwingingHorse_Nikki_Vo_Laugh,-21.0,0.0,SwingingHorse,0.0,0.0,3C_Interaction_1_6,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,
Vo_Interaction_SwingingHorse_Nikki_Vo_R02,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_1_6\SwingingHorse\Vo_Interaction_SwingingHorse_Nikki_Vo_Laugh\Vo_Interaction_SwingingHorse_Nikki_Vo_R06\Vo_Interaction_SwingingHorse_Nikki_Vo_R02,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\Voices\Japanese\Interaction_World_Common\SwingingHorse\Vo_Interaction_SwingingHorse_Nikki_Vo_R02.wav,-28.058218012995088,-26.72643803249391,"{'max': 0.8534364700317383, 'min': 0.8534364700317383, 'type': 'oneShot'}",-2.0,-2.0,Vo_Interaction_SwingingHorse_Nikki_Vo_R06,0.0,0.0,Vo_Interaction_SwingingHorse_Nikki_Vo_Laugh,-21.0,0.0,SwingingHorse,0.0,0.0,3C_Interaction_1_6,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,
Vo_Interaction_SwingingHorse_Nikki_Vo_R05,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_1_6\SwingingHorse\Vo_Interaction_SwingingHorse_Nikki_Vo_Laugh\Vo_Interaction_SwingingHorse_Nikki_Vo_R06\Vo_Interaction_SwingingHorse_Nikki_Vo_R05,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\Voices\English(US)\Interaction_World_Common\SwingingHorse\Vo_Interaction_SwingingHorse_Nikki_Vo_R05.wav,-28.16537110228235,-22.858476877384668,"{'max': 0.7603248953819275, 'min': 0.7603248953819275, 'type': 'oneShot'}",-2.0,-2.0,Vo_Interaction_SwingingHorse_Nikki_Vo_R06,0.0,0.0,Vo_Interaction_SwingingHorse_Nikki_Vo_Laugh,-21.0,0.0,SwingingHorse,0.0,0.0,3C_Interaction_1_6,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,
Sfx_Interaction_Cauldron_Idle,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_1_6\Cauldron\Sfx_Interaction_Cauldron_Idle\Sfx_Interaction_Cauldron_Idle,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Interaction\World\Common\Cauldron\Sfx_Interaction_Cauldron_Idle.wav,-43.02146132140643,-38.08971892952967,"{'max': 13.909333229064941, 'min': 13.909333229064941, 'type': 'oneShot'}",-2.0,-2.0,Sfx_Interaction_Cauldron_Idle,0.0,0.0,Cauldron,0.0,0.0,3C_Interaction_1_6,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,
Sfx_Interaction_Cauldron_Nikki_Std_Show_CommercialPlaceableObjectInteract_INT_Prop_Gameplay_136_End_01_Anim,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_1_6\Cauldron\Sfx_Interaction_Cauldron_Nikki_Std_Show_CommercialPlaceableObjectInteract_INT_Prop_Gameplay_136_End_01_Anim\Sfx_Interaction_Cauldron_Nikki_Std_Show_CommercialPlaceableObjectInteract_INT_Prop_Gameplay_136_End_01_Anim,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Interaction\World\Common\Cauldron\Sfx_Interaction_Cauldron_Nikki_Std_Show_CommercialPlaceableObjectInteract_INT_Prop_Gameplay_136_End_01_Anim.wav,-52.97242371594673,-49.046715392621365,"{'max': 2.1659374237060547, 'min': 2.1659374237060547, 'type': 'oneShot'}",-2.0,-2.0,Sfx_Interaction_Cauldron_Nikki_Std_Show_CommercialPlaceableObjectInteract_INT_Prop_Gameplay_136_End_01_Anim,0.0,0.0,Cauldron,0.0,0.0,3C_Interaction_1_6,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,
Sfx_Interaction_Cauldron_Nikki_Std_Show_CommercialPlaceableObjectInteract_INT_Prop_Gameplay_136_End_02_Anim,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C_Interaction\3C_Interaction_1_6\Cauldron\Sfx_Interaction_Cauldron_Nikki_Std_Show_CommercialPlaceableObjectInteract_INT_Prop_Gameplay_136_End_02_Anim\Sfx_Interaction_Cauldron_Nikki_Std_Show_CommercialPlaceableObjectInteract_INT_Prop_Gameplay_136_End_02_Anim,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Interaction\World\Common\Cauldron\Sfx_Interaction_Cauldron_Nikki_Std_Show_CommercialPlaceableObjectInteract_INT_Prop_Gameplay_136_End_02_Anim.wav,-54.30585436527617,-50.72666775590663,"{'max': 1.9172707796096802, 'min': 1.9172707796096802, 'type': 'oneShot'}",-2.0,-2.0,Sfx_Interaction_Cauldron_Nikki_Std_Show_CommercialPlaceableObjectInteract_INT_Prop_Gameplay_136_End_02_Anim,0.0,0.0,Cauldron,0.0,0.0,3C_Interaction_1_6,,,X6_3C_Interaction,,,X6_Audio,0.0,0.0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,
